Hash,Paths,NS,ND,NF,Entropy,FIX
439851b43d129eaa04b2d29438956db8add6de30,[template/en/default/attachment/edit.html.tmpl],1,1,1,0.0,1,0
4827e4de822cbc33acbf66c1d5b4a392c5a3f90c,[template/en/default/account/prefs/saved-searches.html.tmpl],1,1,1,0.0,1,0
9870a07fa96452a88add41e1ec8525594b5945b6,[Bugzilla/Constants.pm],1,1,1,0.0,0,0
b550135e639e9acd7e55e5d7114fb6e687df3c4f,"[buglist.cgi, template/en/default/search/search-specific.html.tmpl]",2,2,2,0.9852281360342515,1,0
a12607eec5f06ea742fe6e93e4a4e0fce192554f,[template/en/default/account/prefs/saved-searches.html.tmpl],1,1,1,0.0,1,0
cff959cf832f8bd1fabc3f0862c6aeaf8bed8920,[template/en/default/attachment/edit.html.tmpl],1,1,1,0.0,1,0
fd5be728fcf18479146aab4d52254c3475124154,"[Bugzilla/Group.pm, editgroups.cgi, template/en/default/admin/groups/confirm-remove.html.tmpl, template/en/default/admin/groups/edit.html.tmpl, template/en/default/admin/groups/remove.html.tmpl, template/en/default/global/messages.html.tmpl]",3,4,6,2.070778329288153,1,0
686b89edc4f05efdce9c11fd9fc3d89e992c301d,[Bugzilla/BugMail.pm],1,1,1,0.0,1,0
ae1857494e5bc3dc6a4b87c0e0e329c0c76108bc,"[Bugzilla/Template.pm, sanitycheck.cgi, skins/standard/admin.css, template/en/default/admin/sanitycheck/list.html.tmpl, template/en/default/admin/sanitycheck/messages.html.tmpl, template/en/default/global/messages.html.tmpl]",4,5,6,1.6023309837947093,1,0
41732933eeb2f25abdd479e5a024cd258c502fd3,"[Bugzilla/Bug.pm, Bugzilla/BugMail.pm, template/en/default/bug/comments.html.tmpl, template/en/default/bug/edit.html.tmpl]",2,2,4,1.2333595369355348,1,0
aa4cacfd7b283193e36a6a85bdfb8f93749108a5,[post_bug.cgi],1,1,1,0.0,1,0
a61c67c1982d172819a6e7687291433e3d8dd796,[Bugzilla/BugMail.pm],1,1,1,0.0,1,0
b1a24eebebdab3a6fbae9bd8fd99736e130da0a9,[Bugzilla/Object.pm],1,1,1,0.0,1,0
b0db9ef3c8290e4e127ff8429adf77757ce364f4,[js/attachment.js],1,1,1,0.0,1,0
d0f48c7dad1d20ffbdef05b04896ed8dffceac74,[post_bug.cgi],1,1,1,0.0,1,0
c423290c20a482c6984df52999eacf2a5242d7f3,"[Bugzilla/Auth/Verify/LDAP.pm, template/en/default/admin/params/ldap.html.tmpl, template/en/default/global/code-error.html.tmpl]",2,3,3,1.1897319168207328,1,0
532eabdeb2ddea30e778bd0cf72cd579778ec9e2,[js/attachment.js],1,1,1,0.0,1,0
6e56a9271349f3935d070a08ad8f96788e0b79fd,[Bugzilla/DB/Mysql.pm],1,1,1,0.0,1,0
a86c4419c49f98064ac3f351d1b173081a6ce75d,[js/attachment.js],1,1,1,0.0,1,0
3448aa4db7fd9d034436df34cdaa053a81f191c1,"[Bugzilla/Bug.pm, process_bug.cgi]",2,2,2,0.9852281360342515,1,0
bbedda2778b5759c4be1971c697c4c4877211b81,[template/en/default/admin/flag-type/edit.html.tmpl],1,1,1,0.0,1,0
61e1cd06692b6e727df57b5ae89b8e2c9a397be0,[js/attachment.js],1,1,1,0.0,1,0
3bc6ea42732020b00fef53a9b556e4a37e591bd7,"[Bugzilla/DB.pm, Bugzilla/DB/Schema.pm, Bugzilla/DB/Schema/Mysql.pm, Bugzilla/Install/DB.pm]",1,4,4,1.1154979075512765,1,0
a3add1d45f66b3e9805dac8ba0d22bf71ffae4cf,"[Bugzilla/Bug.pm, process_bug.cgi]",2,2,2,0.7642045065086203,1,0
d36dd3fb0b093943ac859a44789ff008956ddfe4,"[template/en/default/admin/products/created.html.tmpl, template/en/default/admin/products/deleted.html.tmpl, template/en/default/admin/products/edit.html.tmpl]",1,1,3,1.4294732983598408,1,0
558b05ca68f3987fa9020554b2170b6de8ad33f7,"[colchange.cgi, template/en/default/list/change-columns.html.tmpl]",2,2,2,0.6681273338436139,1,0
a8f7513ce7cfa140215d493c9995041ef8b91702,[Bugzilla/DB/Schema.pm],1,1,1,0.0,1,0
f26ceb85a7ee96d66523fe75c9ed94e48660beed,"[Bugzilla/DB/Mysql.pm, Bugzilla/DB/Schema/Mysql.pm]",1,2,2,0.5916727785823274,1,0
3a943fe055afe25c540698b0417854bd3f5b5ef4,[template/en/default/pages/release-notes.html.tmpl],1,1,1,0.0,1,0
fd4f00bd1bb1ce5ac70298b43087d253080aeeca,[docs/xml/installation.xml],1,1,1,0.0,1,0
4196c2ae0411cead3ded0f5d85111edbce6ffdc9,[docs/xml/installation.xml],1,1,1,0.0,1,0
8aa71af947d8f93c7c603857046b89b6853808f8,[docs/xml/using.xml],1,1,1,0.0,1,0
d7ddf0b79f1f1a485fbd4866404bcc20173f7b2c,[docs/xml/customization.xml],1,1,1,0.0,1,0
a6d127511c2aee287e983ccd1f02efe1de8672dd,[docs/xml/installation.xml],1,1,1,0.0,1,0
131c286b37b678f79b6eb38b32f269dd7e9a2461,[docs/xml/installation.xml],1,1,1,0.0,1,0
4465cf8bb95c0704178644f65f098e60c2d321b9,[docs/xml/using.xml],1,1,1,0.0,1,0
258cdb14b98e7aea5fef40488fef0b6ff6fa080a,[docs/xml/installation.xml],1,1,1,0.0,1,0
cd5738762c11be3300f1f168520c7871d5a52622,[docs/xml/using.xml],1,1,1,0.0,1,0
b9cbf6bba318d097348a766bb6722fe13ce0e6dd,[docs/xml/using.xml],1,1,1,0.0,1,0
1d02c4bdd74ddb25b1265ffc131d8a0476cb78d1,[docs/xml/using.xml],1,1,1,0.0,1,0
9d65b7d68d8ed61451acb91c70ee003a9dcc61c2,[docs/xml/using.xml],1,1,1,0.0,1,0
67862cd3cabc81981e8d4f397b5e2842249fe955,[docs/xml/using.xml],1,1,1,0.0,1,0
887a264431b47c6a6af44e8e57d050cdb83588bc,[docs/xml/using.xml],1,1,1,0.0,1,0
d0fe77f2acd2205cdc978738f89b40ac3a0e2100,[docs/xml/administration.xml],1,1,1,0.0,1,0
c55aa0a803f1a3644b642db31ea827efacefbfe9,[docs/xml/customization.xml],1,1,1,0.0,1,0
ac00e5784a4da8f111d38703f7b786b9b0ba38c1,[docs/xml/using.xml],1,1,1,0.0,1,0
18f5569aaba8f3b2a4c45b17b2b8c3b8105b1c90,[docs/xml/administration.xml],1,1,1,0.0,1,0
50d4a1c7c505ad192953af91cc807ed3c48acaf8,[docs/xml/administration.xml],1,1,1,0.0,1,0
005be3986d879aa2078498dbab59d51b245f7146,[template/en/default/pages/release-notes.html.tmpl],1,1,1,0.0,1,0
4891c5825ead399b8196ea80e0d2cade06aad526,[docs/xml/integration.xml],1,1,1,0.0,1,0
14d496ada3c90f488522b82fe5caaeed56f05e04,[docs/xml/administration.xml],1,1,1,0.0,1,0
097eb436149f200f91f0bfce60d90337de75d98f,[docs/xml/integration.xml],1,1,1,0.0,1,0
2dacac6ab35a9fdfd67c1c32eabc9886bea9cbf7,[docs/xml/integration.xml],1,1,1,0.0,1,0
97c25f6fadb185807470a0b58c8f2134e963690f,[Bugzilla/Template.pm],1,1,1,0.0,1,0
eeb9b9ea47c68c9b3fe1d107e1ca9dec6bb50bf6,[docs/xml/glossary.xml],1,1,1,0.0,1,0
000368949b81188897eb7eaeaf21dba27c07cfc8,[docs/xml/integration.xml],1,1,1,0.0,1,0
6ff1daa69c354bea2d3ff2efafd8f414b0c15924,[template/en/default/bug/knob.html.tmpl],1,1,1,0.0,1,0
53dc8161ece1ceb6b40cbe488201446a781960b0,[docs/xml/integration.xml],1,1,1,0.0,1,0
7c06276feb49ca7214ded7a8557b1dcfe05f3050,[docs/xml/glossary.xml],1,1,1,0.0,1,0
327b38ae6af86d1579a6ebad4c44c1ae1abf986b,[template/en/default/bug/knob.html.tmpl],1,1,1,0.0,1,0
dda4118f584372d0de3e1a4e4fc53cb8edb51fcb,[Bugzilla/Template.pm],1,1,1,0.0,1,0
94787187dc9a982f681693842450622df8239600,[docs/xml/glossary.xml],1,1,1,0.0,1,0
9d7168552f069fe3634dbe799179abd7fc6ce5a3,[docs/xml/glossary.xml],1,1,1,0.0,1,0
2884cd8606668e3174617cecf159e9e2bd128edd,[Bugzilla/User.pm],1,1,1,0.0,1,0
c2a52392f06eb2ae403ddcb13dd414dc4828090f,[docs/xml/using.xml],1,1,1,0.0,1,0
2a4b05ee23e7b250613cd2d0517b6733a9e2dd6e,[docs/xml/using.xml],1,1,1,0.0,1,0
0f8845e5e5ad30056903c04f8cd56ad991e77509,[docs/xml/glossary.xml],1,1,1,0.0,1,0
839d66da3f158712fe59bf5fd480df12512f4bf6,"[process_bug.cgi, template/en/default/global/user-error.html.tmpl]",2,2,2,0.8366407419411672,1,0
40a199771b751ebf7378efe32a68584ad7570ee7,"[Bugzilla/DB.pm, Bugzilla/DB/Schema.pm, Bugzilla/DB/Schema/Mysql.pm, Bugzilla/Install/DB.pm, template/en/default/global/messages.html.tmpl]",2,5,5,1.5761823543973934,1,0
ffd005aa1a7891fb698141858fb8e12b43e58251,[docs/xml/using.xml],1,1,1,0.0,1,0
5f7218dece9661ce08a760c92927e2101b546de7,[Bugzilla/DB/Mysql.pm],1,1,1,0.0,1,0
5d61aa59669e58620611a5162fb8a5df5d5a24ea,"[process_bug.cgi, template/en/default/global/user-error.html.tmpl]",2,2,2,0.8366407419411672,1,0
1643c9140b317ed9c32cd5ab01b816ad2f2b0310,[template/en/default/admin/products/footer.html.tmpl],1,1,1,0.0,1,0
3ce940a70dc15afe504ddcf772d088b952e0b9d9,"[Bugzilla/Token.pm, docs/xml/using.xml, template/en/default/account/cancel-token.txt.tmpl, template/en/default/account/email/confirm-new.html.tmpl, template/en/default/global/messages.html.tmpl, template/en/default/global/user-error.html.tmpl, template/en/default/request/email.txt.tmpl, token.cgi]",4,7,8,2.31195895049008,1,0
1a4bec133a556f53e3db86572117a9dfbffc74c7,[docs/xml/using.xml],1,1,1,0.0,1,0
8705d693875ea5f56c6d2e84d23462013faaf414,"[Bugzilla/Bug.pm, Bugzilla/Object.pm, Bugzilla/User.pm, process_bug.cgi]",2,2,4,1.4599673354202671,1,0
26af965e51a7607f1bfcf153d0411e482006b104,[template/en/default/admin/products/footer.html.tmpl],1,1,1,0.0,1,0
429fad7946e7461b2c3069ba292b3a5e95e2f825,"[template/en/default/account/cancel-token.txt.tmpl, template/en/default/global/messages.html.tmpl]",1,2,2,1.0,1,0
e15776a6d748b615a60596f5f065db0a380550cb,"[editusers.cgi, template/en/default/admin/users/edit.html.tmpl, template/en/default/filterexceptions.pl]",2,3,3,1.1400457981819085,1,0
9d49c338c438c62b5c7c5d09be6351659d932f10,[setup.cgi],1,1,1,0.0,1,0
496ad3d1ff432cd04ee3a1a6c90d38e61450d606,"[Bugzilla.pm, Bugzilla/DB.pm, Bugzilla/DB/Mysql.pm, Bugzilla/Install/DB.pm, mod_perl.pl]",2,4,5,1.5302467407061937,1,0
065fa87760272df3ee648b8e09b24eba8d369944,[process_bug.cgi],1,1,1,0.0,1,0
f610c82d41af13e573535b1aa6a3566d729e6036,[collectstats.pl],1,1,1,0.0,1,0
832b52161f35aaa7ddf03168b540c5867f33dfe8,[Bugzilla.pm],1,1,1,0.0,1,0
11a25d2e16d973b65b81f34075ca63ecd7fd85c0,[template/en/default/global/code-error.html.tmpl],1,1,1,0.0,1,0
75608afda9bb02d965f7be22f385ddf9f888baea,"[Bugzilla/Search/Quicksearch.pm, template/en/default/pages/quicksearchhack.html.tmpl]",2,2,2,0.5435644431995964,1,0
a2d940fb015bf54a6b304f4439bd722bf4078e56,[collectstats.pl],1,1,1,0.0,1,0
0c77b043739ebbf3002449de42ed6a821f7b827e,[Bugzilla.pm],1,1,1,0.0,1,0
ef04d1df992107f61984ee1317caf50b89eccc8d,[Bugzilla/DB.pm],1,1,1,0.0,1,0
604ccd0da5801d61ad240ae6fd4ddee2ab36d91b,"[Bugzilla/Search/Quicksearch.pm, Bugzilla/Util.pm]",1,2,2,0.4689955935892812,1,0
edd47c05d21853caa46e9f95ca7e1504f215216f,[template/en/default/admin/groups/edit.html.tmpl],1,1,1,0.0,1,0
f8fd2befb9b33967beb35d8e86a57f0de9b326e5,"[Bugzilla/Install/Filesystem.pm, sanitycheck.cgi, sanitycheck.pl, template/en/default/email/sanitycheck.txt.tmpl]",3,3,4,1.5562035653973219,1,0
0ce0e2a279f6f39b6ce5f3b17699f285feca9ba1,"[Bugzilla/DB.pm, Bugzilla/Install/DB.pm, Bugzilla/Install/Requirements.pm, Bugzilla/Install/Util.pm, Bugzilla/Version.pm, checksetup.pl, query.cgi]",2,3,7,1.3918916316216408,1,0
9d5468a96e4bd00d6a711856c4951164cd455b09,"[Bugzilla/Search/Quicksearch.pm, Bugzilla/Util.pm]",1,2,2,0.4689955935892812,1,0
ba5a5c404b8ef0b71efd873e604184ab90ebff94,"[Bugzilla/Install/Util.pm, checksetup.pl, template/en/default/setup/strings.txt.pl]",3,3,3,0.5047263739998726,1,0
0eb69c790cf7138445f5f063430b53053b4b745b,"[skins/standard/index.css, template/en/default/index.html.tmpl]",2,2,2,0.9940302114769565,1,0
841ede34d69569f223788512ff77d58dd22e5455,"[skins/standard/index.css, skins/standard/params.css, template/en/default/admin/params/editparams.html.tmpl, template/en/default/index.html.tmpl]",2,3,4,1.9586984744171863,1,0
af5161076a754d2d66ba8178d4fcce331eedd588,[template/en/default/admin/groups/edit.html.tmpl],1,1,1,0.0,1,0
e00a2bc886f86638a600030ebf98877db7a059fd,"[Bugzilla/Install/Util.pm, checksetup.pl, setup.cgi, template/en/default/setup/strings.html.pl, template/en/default/setup/strings.txt.pl]",3,3,5,1.9370005695191617,1,0
5bad66c6547409680220eb0515c35c9635b20b48,"[skins/standard/index.css, template/en/default/index.html.tmpl]",2,2,2,0.9940302114769565,1,0
344f887fa44b426ea1e0414a4cc57bd085f79c25,"[skins/standard/index.css, skins/standard/params.css, template/en/default/admin/params/editparams.html.tmpl, template/en/default/index.html.tmpl]",2,3,4,1.9586984744171863,1,0
ceb1430e9a728ab7cda0a59d74cfa074c6997b32,[Bugzilla/Search/Quicksearch.pm],1,1,1,0.0,1,0
fce3b9626675493b2afb9ce09ab7e59aaea82317,[Bugzilla/Object.pm],1,1,1,0.0,1,0
0a18cfa0a6a941a2ed525e6c934cf6c25fc87fce,"[Bugzilla/Install/Requirements.pm, Bugzilla/Install/Util.pm, setup.cgi, skins/standard/setup.css, template/en/default/setup/strings.html.pl, template/en/default/setup/strings.txt.pl]",4,4,6,2.0821112002642836,1,0
b4151b52d4f0947dcfbeafa00630e8ab6725f58d,[Bugzilla/Install/Requirements.pm],1,1,1,0.0,1,0
bc122c099bacfc6af50e32949d31df740695a9c3,[Bugzilla/Install/Requirements.pm],1,1,1,0.0,1,0
1463ef1599f942025ba67aeae96d5c3b6301db7a,[Bugzilla/Bug.pm],1,1,1,0.0,1,0
4768da33ddeec1bbb73f158e65b3f509a949f479,[Bugzilla/Install/Requirements.pm],1,1,1,0.0,1,0
0a152b4142b04ab78c6247365533d3b8b8acaf43,"[Bugzilla/Install/Requirements.pm, checksetup.pl]",2,2,2,0.7793498372920851,1,0
6fd079eafd176f357b109e32d2f1f7e99e70ef18,[Bugzilla/User.pm],1,1,1,0.0,1,0
3cbe5cbb7f953f37f628dd58a87c13f0df5439ac,[Bugzilla/WebService.pm],1,1,1,0.0,1,0
10473f03eee9e40b49f3bf17afea4ee176b850ec,[contrib/merge-users.pl],1,1,1,0.0,1,0
e8efd74dbba16ab40bc544c8357ec9e6f7995adf,[checksetup.pl],1,1,1,0.0,1,0
1afb5b3bb0ac579fdd1616f701b27038feb5a375,"[Bugzilla/Attachment.pm, attachment.cgi, post_bug.cgi, template/en/default/attachment/created.html.tmpl, template/en/default/attachment/delete_reason.txt.tmpl, template/en/default/attachment/updated.html.tmpl, template/en/default/filterexceptions.pl]",3,4,7,1.2992283976146106,1,0
0183b0e3b420977e0a5b8469d747792501242562,[Bugzilla/WebService.pm],1,1,1,0.0,1,0
8c0a599aa93b352fe86edbbb21249a3bbb580982,[attachment.cgi],1,1,1,0.0,1,0
5643639af419ecc85027b36d19c7ddc0f99fa1d4,"[skins/standard/global.css, template/en/default/global/confirm-user-match.html.tmpl]",2,2,2,0.9852281360342515,1,0
6c64d00a569bb404a8a7f41affc26d662bde2772,"[admin.cgi, skins/standard/admin.css, skins/standard/global.css, template/en/default/admin/admin.html.tmpl, template/en/default/filterexceptions.pl, template/en/default/global/common-links.html.tmpl, template/en/default/global/useful-links.html.tmpl, template/en/default/global/user-error.html.tmpl]",3,5,8,2.0765283184891947,1,0
52c8d09da827fbbbc4e7c34eb6c92d1408c64fb0,[importxml.pl],1,1,1,0.0,1,0
46b069dd21d62846504d25264d6f212aa32b3f01,"[Bugzilla/Token.pm, docs/xml/using.xml, template/en/default/account/cancel-token.txt.tmpl, template/en/default/account/email/confirm-new.html.tmpl, template/en/default/global/messages.html.tmpl, template/en/default/global/user-error.html.tmpl, template/en/default/request/email.txt.tmpl]",3,6,7,2.1981731101716204,1,0
706123a96c37552a61c45e6fd827fdf5175d6618,"[skins/standard/global.css, template/en/default/global/confirm-user-match.html.tmpl]",2,2,2,0.9852281360342515,1,0
42e2662bfba1699ca78bbad02cffd5f891f09e0d,[enter_bug.cgi],1,1,1,0.0,1,1
b119970bc06622417e09f6fbc2993c374047855b,[contrib/merge-users.pl],1,1,1,0.0,1,0
ce9986e0980ef8635b5f6d58e99167685a3d4590,[importxml.pl],1,1,1,0.0,1,0
ebdb51f9c17bc2533cf11db1582c1212c680989c,[skins/standard/global.css],1,1,1,0.0,1,0
c160b0e9ecaf563a18286c29e9118fa256088ce6,[docs/makedocs.pl],1,1,1,0.0,1,0
f3051e3fd99bedeb39402f6e2f804b2cb4e33115,[Bugzilla/Update.pm],1,1,1,0.0,1,0
9017baf4f2c797772eaf035f37b39d5f365d62cf,[docs/makedocs.pl],1,1,1,0.0,1,0
cf79200bbdb182203290db9ca4bf9cb47f527e6a,[docs/makedocs.pl],1,1,1,0.0,1,0
edcc538e961a21c18566bf71fea02c0ef5bbd256,"[template/en/default/admin/products/edit-common.html.tmpl, template/en/default/bug/activity/table.html.tmpl, template/en/default/bug/create/create.html.tmpl, template/en/default/bug/knob.html.tmpl, template/en/default/bug/show-multiple.html.tmpl, template/en/default/email/whine.txt.tmpl, template/en/default/global/field-descs.none.tmpl, template/en/default/list/edit-multiple.html.tmpl, template/en/default/list/table.html.tmpl, template/en/default/pages/bug-writing.html.tmpl, template/en/default/pages/fields.html.tmpl, template/en/default/reports/report-bar.png.tmpl, template/en/default/reports/report-line.png.tmpl, template/en/default/reports/report-pie.png.tmpl, template/en/default/reports/report-table.csv.tmpl, template/en/default/reports/report-table.html.tmpl, template/en/default/search/form.html.tmpl, template/en/default/whine/mail.html.tmpl, template/en/default/whine/mail.txt.tmpl]",1,11,19,3.2773369910496277,1,0
b1710c8f53ed757f1c06e84e4c2790832232c58f,"[skins/standard/global.css, template/en/default/bug/comments.html.tmpl]",2,2,2,0.33352200393097664,1,0
9569b20d7a945d86c5c67e57236cacba07baf20a,[docs/makedocs.pl],1,1,1,0.0,1,0
b3c9780d554987dd04e5f5a0e242e349f9c497dc,"[template/en/default/bug/knob.html.tmpl, template/en/default/pages/bug-writing.html.tmpl]",1,2,2,0.9182958340544894,1,0
b41eb0155f2b45f760917e3b8f5a72d639e37a1c,"[Bugzilla/DB.pm, Bugzilla/DB/Schema.pm, Bugzilla/DB/Schema/Pg.pm, Bugzilla/Field.pm, Bugzilla/Install/DB.pm, template/en/default/global/code-error.html.tmpl, template/en/default/global/messages.html.tmpl]",2,5,7,2.129481496537484,1,0
49ac4e07d266ab55285e6c497cab5d17c56e8fcf,"[showdependencygraph.cgi, template/en/default/bug/dependency-graph.html.tmpl]",2,2,2,0.9920686248447118,1,0
09becc83e7b67df0e72ede95592cce22b04a806c,"[Bugzilla/Bug.pm, process_bug.cgi, template/en/default/global/user-error.html.tmpl]",3,3,3,1.0239648176344858,1,0
5c5c8d6859973490a0dffbc0ff06df02bcc38a16,[docs/makedocs.pl],1,1,1,0.0,1,0
8da7f321aabe95470944bc23aeed9a06ef6793a5,"[Bugzilla/DB.pm, Bugzilla/DB/Schema.pm, Bugzilla/DB/Schema/Pg.pm, Bugzilla/Field.pm, Bugzilla/Install/DB.pm, template/en/default/global/code-error.html.tmpl, template/en/default/global/messages.html.tmpl]",2,5,7,2.129481496537484,1,0
8918a55e52c9badc177a791a4e70b1033c6615b7,"[collectstats.pl, reports.cgi]",1,1,2,0.29747224891928964,1,0
b3630da125fa112e04f6e6a15328f64e13a874c5,"[Bugzilla/Bug.pm, process_bug.cgi, template/en/default/bug/edit.html.tmpl, template/en/default/bug/knob.html.tmpl, template/en/default/global/userselect.html.tmpl, template/en/default/list/edit-multiple.html.tmpl]",3,5,6,2.0412842827096895,1,0
9d15440368b31f5e2957c26c19e7449b837ac479,[Bugzilla/Update.pm],1,1,1,0.0,1,0
fcdf86c3d914652a3d63a70706a21eaf96950f4f,"[js/help.js, js/util.js, skins/standard/help.css, template/en/default/filterexceptions.pl, template/en/default/global/header.html.tmpl, template/en/default/global/help.html.tmpl, template/en/default/search/search-advanced.html.tmpl]",3,5,7,2.1050941258237437,1,0
0e2a60dc182c15159110e996b370fe1640af0fa4,"[Bugzilla/Config/Core.pm, Bugzilla/Update.pm, template/en/default/admin/params/core.html.tmpl, template/en/default/index.html.tmpl]",2,4,4,1.5672377349923652,1,0
65937ada409d14968d0a956ec2f5516d4369b2b1,[template/en/default/bug/create/create-guided.html.tmpl],1,1,1,0.0,1,0
d4e9172ad5f59d882ff372aff2cadd2c8c7f1ed3,"[Bugzilla/DB.pm, Bugzilla/DB/Schema.pm, Bugzilla/Install/DB.pm]",1,3,3,1.3984047495234924,1,0
0cd4b869322d7f338412d604f2756d64057c9db0,"[js/productform.js, template/en/default/admin/flag-type/edit.html.tmpl, template/en/default/admin/flag-type/list.html.tmpl, template/en/default/global/js-products.html.tmpl, template/en/default/request/queue.html.tmpl, template/en/default/search/form.html.tmpl]",2,5,6,0.5241046348228254,1,0
cd95a5a35a28c3d48f13d5f4ed46f609d34f0c60,"[Bugzilla/Config/Core.pm, Bugzilla/Update.pm, template/en/default/admin/params/core.html.tmpl, template/en/default/index.html.tmpl]",2,4,4,1.5672377349923652,1,0
50f759eb6c2da98eb682d804a6d767137269ad50,[Bugzilla/Update.pm],1,1,1,0.0,1,0
dd635388bbf64a7c871d2480552de7837b937bbf,[template/en/default/search/search-plugin.xml.tmpl],1,1,1,0.0,1,0
8e434cd1e8b8341a34bde9dd4c15ce22a6d9c2f6,"[Bugzilla/DB.pm, Bugzilla/DB/Schema.pm, Bugzilla/Install/DB.pm]",1,3,3,1.3984047495234924,1,0
29ab35c232fdff053f78b18598bfbe6a13f29826,"[Bugzilla/Constants.pm, Bugzilla/Field.pm, Bugzilla/Object.pm]",1,1,3,1.3553172430893081,1,0
6904fb53591ff509b7d15f25ed6d3af8cbe5949a,[Bugzilla/Update.pm],1,1,1,0.0,1,0
e6365732c21ba888fc70bfb7eaa7d1d50408bb7a,"[Bugzilla/Config/L10n.pm, Bugzilla/Install/Util.pm, Bugzilla/Template.pm, template/en/default/admin/params/l10n.html.tmpl]",2,4,4,1.3689176560174077,1,0
4d116a1730af9660a8bb250f47514901923a8c47,[template/en/default/global/useful-links.html.tmpl],1,1,1,0.0,1,0
40e63525a8bda9132a4d2c0d296b2b7e89fe75de,"[Bugzilla/Template.pm, template/en/default/account/email/change-new.txt.tmpl, template/en/default/account/email/change-old.txt.tmpl, template/en/default/account/email/request-new.txt.tmpl, template/en/default/account/password/forgotten-password.txt.tmpl, template/en/default/bug/edit.html.tmpl, template/en/default/bug/show.xml.tmpl, template/en/default/config.js.tmpl, template/en/default/config.rdf.tmpl, template/en/default/email/newchangedmail.txt.tmpl, template/en/default/email/sanitycheck.txt.tmpl, template/en/default/email/sudo.txt.tmpl, template/en/default/email/votes-removed.txt.tmpl, template/en/default/email/whine.txt.tmpl, template/en/default/global/header.html.tmpl, template/en/default/global/site-navigation.html.tmpl, template/en/default/index.html.tmpl, template/en/default/list/list-simple.html.tmpl, template/en/default/list/list.atom.tmpl, template/en/default/list/list.ics.tmpl, template/en/default/list/list.rdf.tmpl, template/en/default/reports/duplicates.rdf.tmpl, template/en/default/request/email.txt.tmpl, template/en/default/search/search-plugin.xml.tmpl, template/en/default/sidebar.xul.tmpl, template/en/default/whine/mail.html.tmpl, template/en/default/whine/mail.txt.tmpl]",2,12,27,4.459660715432528,1,0
9510eb20b4f76db176e3dcafa04174aeff5ec8e1,[template/en/default/search/search-plugin.xml.tmpl],1,1,1,0.0,1,0
d7f9f71d223667a93d897c2ac76f6e2feb3d304f,"[Bugzilla/Install.pm, docs/xml/customization.xml, editparams.cgi]",3,3,3,1.4604846813131114,1,0
fe2aa3a7f7a16e78489233ec94549b2c1d9fd297,[template/en/default/bug/create/create-guided.html.tmpl],1,1,1,0.0,1,0
f18616c7366253a4936a9ab353b0123c38e77b18,[template/en/default/global/textarea.html.tmpl],1,1,1,0.0,1,0
de17947d9a0f0653dbe0f70cc686bdbf264d8ca2,[template/en/default/pages/release-notes.html.tmpl],1,1,1,0.0,1,0
b6d8b60c7978d3ffb5b737d8532b145a8ec0391e,[template/en/default/global/textarea.html.tmpl],1,1,1,0.0,1,0
27da944e07b36e052dda163f8cc195d1d56d645d,[process_bug.cgi],1,1,1,0.0,1,0
07c2c80f50f9259f9f54829f078a60a45629b7c2,[template/en/default/pages/release-notes.html.tmpl],1,1,1,0.0,1,0
61ec5e9081b152a7dea750f113aadf9c945ec2a8,[duplicates.cgi],1,1,1,0.0,1,0
40ec0137851214c771c94d6a4c73ade313476ad3,"[Bugzilla/Constants.pm, docs/xml/Bugzilla-Guide.xml, docs/xml/about.xml]",2,2,3,1.2607717938967942,0,0
208399b506098df1136f2dec16e28861c6bb4b19,"[template/en/default/account/prefs/saved-searches.html.tmpl, template/en/default/admin/components/edit.html.tmpl, template/en/default/admin/custom_fields/create.html.tmpl, template/en/default/admin/custom_fields/edit.html.tmpl, template/en/default/admin/custom_fields/list.html.tmpl, template/en/default/admin/keywords/list.html.tmpl, template/en/default/admin/users/userdata.html.tmpl, template/en/default/email/newchangedmail.txt.tmpl, template/en/default/global/messages.html.tmpl, template/en/default/reports/chart.png.tmpl, template/en/default/reports/report-simple.html.tmpl]",1,8,11,3.323231428797621,1,0
