Hash,File,LA,LD,LT,isAdded,isRemoved
86fb87f1a65a17e7a86fe71b06d57767b0b3ea3b,Bugzilla/DB/Schema/Oracle.pm,1,1,538,0,0
86fb87f1a65a17e7a86fe71b06d57767b0b3ea3b,Bugzilla/DB/Schema/Pg.pm,1,1,201,0,0
86fb87f1a65a17e7a86fe71b06d57767b0b3ea3b,Bugzilla/DB/Schema/Sqlite.pm,1,1,326,0,0
86fb87f1a65a17e7a86fe71b06d57767b0b3ea3b,Bugzilla/DB/Sqlite.pm,1,1,338,0,0
86fb87f1a65a17e7a86fe71b06d57767b0b3ea3b,Bugzilla/Error.pm,1,1,259,0,0
86fb87f1a65a17e7a86fe71b06d57767b0b3ea3b,Bugzilla/Extension.pm,1,1,838,0,0
ae22da8710d00232d28b7c6b9093d2b7e33b0627,Bugzilla/Markdown.pm,11,0,595,0,0
86fb87f1a65a17e7a86fe71b06d57767b0b3ea3b,Bugzilla/Field.pm,1,1,1377,0,0
86fb87f1a65a17e7a86fe71b06d57767b0b3ea3b,Bugzilla/Field/Choice.pm,1,1,360,0,0
86fb87f1a65a17e7a86fe71b06d57767b0b3ea3b,Bugzilla/Field/ChoiceInterface.pm,1,1,284,0,0
60299ec5c0edac882d5552be61e4602e71447af8,Bugzilla/MIME.pm,2,12,119,0,0
86fb87f1a65a17e7a86fe71b06d57767b0b3ea3b,Bugzilla/Flag.pm,4,4,1252,0,0
60299ec5c0edac882d5552be61e4602e71447af8,Bugzilla/Mailer.pm,0,2,307,0,0
86fb87f1a65a17e7a86fe71b06d57767b0b3ea3b,Bugzilla/FlagType.pm,1,1,779,0,0
60299ec5c0edac882d5552be61e4602e71447af8,attachment.cgi,1,0,840,0,0
86fb87f1a65a17e7a86fe71b06d57767b0b3ea3b,Bugzilla/Group.pm,1,1,714,0,0
a868b88d147f14c2135beb53b82babbc4c46635f,docs/en/Makefile,1,1,159,0,0
86fb87f1a65a17e7a86fe71b06d57767b0b3ea3b,Bugzilla/Hook.pm,1,1,1842,0,0
86fb87f1a65a17e7a86fe71b06d57767b0b3ea3b,Bugzilla/Install.pm,1,1,523,0,0
90d86a9744883ccc120a0a955ffade72990e1505,Bugzilla/Attachment.pm,1,1,1063,0,0
90d86a9744883ccc120a0a955ffade72990e1505,Bugzilla/CGI.pm,20,55,709,0,0
90d86a9744883ccc120a0a955ffade72990e1505,Bugzilla/Chart.pm,2,2,457,0,0
e2b113614dd7c00eef3fb890103935a33f03fb83,Bugzilla/Search.pm,2,2,3630,0,0
e2b113614dd7c00eef3fb890103935a33f03fb83,template/en/default/search/form.html.tmpl,1,1,337,0,0
90d86a9744883ccc120a0a955ffade72990e1505,Bugzilla/Flag.pm,6,6,1252,0,0
90d86a9744883ccc120a0a955ffade72990e1505,Bugzilla/Search/Quicksearch.pm,1,1,699,0,0
90d86a9744883ccc120a0a955ffade72990e1505,Bugzilla/Search/Saved.pm,3,3,408,0,0
90d86a9744883ccc120a0a955ffade72990e1505,Bugzilla/Template.pm,4,0,1397,0,0
90d86a9744883ccc120a0a955ffade72990e1505,Makefile.PL,1,1,267,0,0
ea0c5024c1701f6dfdc77c9161d9c0ff2f6c4bde,Bugzilla/Search.pm,2,1,3563,0,0
8506c4e0760251a4ad21df08d9a853f526df182e,js/custom-search.js,1,1,345,0,0
8506c4e0760251a4ad21df08d9a853f526df182e,template/en/default/search/search-advanced.html.tmpl,1,0,57,0,0
ea0c5024c1701f6dfdc77c9161d9c0ff2f6c4bde,template/en/default/search/form.html.tmpl,1,1,340,0,0
90d86a9744883ccc120a0a955ffade72990e1505,attachment.cgi,5,5,840,0,0
90d86a9744883ccc120a0a955ffade72990e1505,buglist.cgi,3,4,1130,0,0
90d86a9744883ccc120a0a955ffade72990e1505,chart.cgi,4,4,358,0,0
90d86a9744883ccc120a0a955ffade72990e1505,colchange.cgi,6,5,189,0,0
90d86a9744883ccc120a0a955ffade72990e1505,config.cgi,1,1,160,0,0
90d86a9744883ccc120a0a955ffade72990e1505,duplicates.cgi,1,1,250,0,0
90d86a9744883ccc120a0a955ffade72990e1505,editclassifications.cgi,2,2,235,0,0
90d86a9744883ccc120a0a955ffade72990e1505,editcomponents.cgi,2,2,246,0,0
90d86a9744883ccc120a0a955ffade72990e1505,editfields.cgi,12,12,172,0,0
90d86a9744883ccc120a0a955ffade72990e1505,editflagtypes.cgi,9,9,546,0,0
90d86a9744883ccc120a0a955ffade72990e1505,editgroups.cgi,14,14,439,0,0
90d86a9744883ccc120a0a955ffade72990e1505,editproducts.cgi,2,2,431,0,0
90d86a9744883ccc120a0a955ffade72990e1505,editusers.cgi,8,8,738,0,0
90d86a9744883ccc120a0a955ffade72990e1505,editvalues.cgi,2,2,192,0,0
90d86a9744883ccc120a0a955ffade72990e1505,editwhines.cgi,2,2,404,0,0
90d86a9744883ccc120a0a955ffade72990e1505,enter_bug.cgi,3,3,364,0,0
90d86a9744883ccc120a0a955ffade72990e1505,post_bug.cgi,4,4,245,0,0
90d86a9744883ccc120a0a955ffade72990e1505,process_bug.cgi,12,12,437,0,0
90d86a9744883ccc120a0a955ffade72990e1505,query.cgi,3,3,319,0,0
90d86a9744883ccc120a0a955ffade72990e1505,relogin.cgi,4,3,182,0,0
c44470a368465adfe329fcfc32492829a21878da,META.json,5,4,381,0,0
c44470a368465adfe329fcfc32492829a21878da,META.yml,5,4,183,0,0
c44470a368465adfe329fcfc32492829a21878da,Makefile.PL,1,1,267,0,0
c44470a368465adfe329fcfc32492829a21878da,t/critic-core.ini,8,1,87,0,0
86fb87f1a65a17e7a86fe71b06d57767b0b3ea3b,Bugzilla/Install/DB.pm,1,1,4007,0,0
90d86a9744883ccc120a0a955ffade72990e1505,report.cgi,3,3,449,0,0
86fb87f1a65a17e7a86fe71b06d57767b0b3ea3b,Bugzilla/Install/Filesystem.pm,1,1,1096,0,0
86fb87f1a65a17e7a86fe71b06d57767b0b3ea3b,Bugzilla/Install/Localconfig.pm,1,1,418,0,0
ff441bcc43f86e3fedcecd0b774f171f1c8e61ef,Bugzilla/Template.pm,4,3,1398,0,0
86fb87f1a65a17e7a86fe71b06d57767b0b3ea3b,Bugzilla/Install/Requirements.pm,1,1,354,0,0
86fb87f1a65a17e7a86fe71b06d57767b0b3ea3b,Bugzilla/Install/Util.pm,1,1,897,0,0
86fb87f1a65a17e7a86fe71b06d57767b0b3ea3b,Bugzilla/Job/BugMail.pm,1,1,23,0,0
86fb87f1a65a17e7a86fe71b06d57767b0b3ea3b,Bugzilla/Job/Mailer.pm,1,1,57,0,0
86fb87f1a65a17e7a86fe71b06d57767b0b3ea3b,Bugzilla/JobQueue.pm,1,1,214,0,0
90d86a9744883ccc120a0a955ffade72990e1505,reports.cgi,1,1,224,0,0
90d86a9744883ccc120a0a955ffade72990e1505,request.cgi,7,7,367,0,0
90d86a9744883ccc120a0a955ffade72990e1505,sanitycheck.cgi,1,1,944,0,0
90d86a9744883ccc120a0a955ffade72990e1505,show_bug.cgi,4,4,132,0,0
90d86a9744883ccc120a0a955ffade72990e1505,summarize_time.cgi,3,3,365,0,0
90d86a9744883ccc120a0a955ffade72990e1505,t/004template.t,9,1,132,0,0
90d86a9744883ccc120a0a955ffade72990e1505,template/en/default/account/auth/login.html.tmpl,1,1,130,0,0
90d86a9744883ccc120a0a955ffade72990e1505,template/en/default/attachment/midair.html.tmpl,2,6,61,0,0
90d86a9744883ccc120a0a955ffade72990e1505,template/en/default/bug/create/comment-guided.txt.tmpl,11,11,35,0,0
90d86a9744883ccc120a0a955ffade72990e1505,template/en/default/bug/create/comment.txt.tmpl,2,3,12,0,0
90d86a9744883ccc120a0a955ffade72990e1505,template/en/default/bug/create/create-guided.html.tmpl,2,5,416,0,0
90d86a9744883ccc120a0a955ffade72990e1505,template/en/default/bug/process/header.html.tmpl,2,4,31,0,0
90d86a9744883ccc120a0a955ffade72990e1505,template/en/default/bug/process/midair.html.tmpl,8,12,90,0,0
90d86a9744883ccc120a0a955ffade72990e1505,template/en/default/bug/process/verify-new-product.html.tmpl,8,5,238,0,0
90d86a9744883ccc120a0a955ffade72990e1505,template/en/default/bug/show.xml.tmpl,2,3,161,0,0
90d86a9744883ccc120a0a955ffade72990e1505,template/en/default/global/confirm-user-match.html.tmpl,2,4,177,0,0
90d86a9744883ccc120a0a955ffade72990e1505,template/en/default/global/hidden-fields.html.tmpl,4,7,44,0,0
90d86a9744883ccc120a0a955ffade72990e1505,template/en/default/global/product-select.html.tmpl,2,2,93,0,0
86fb87f1a65a17e7a86fe71b06d57767b0b3ea3b,Bugzilla/JobQueue/Runner.pm,1,1,274,0,0
86fb87f1a65a17e7a86fe71b06d57767b0b3ea3b,Bugzilla/Keyword.pm,1,1,206,0,0
86fb87f1a65a17e7a86fe71b06d57767b0b3ea3b,Bugzilla/MIME.pm,1,1,129,0,0
86fb87f1a65a17e7a86fe71b06d57767b0b3ea3b,Bugzilla/Mailer.pm,1,1,309,0,0
86fb87f1a65a17e7a86fe71b06d57767b0b3ea3b,Bugzilla/Markdown.pm,1,1,564,0,0
86fb87f1a65a17e7a86fe71b06d57767b0b3ea3b,Bugzilla/Memcached.pm,1,1,484,0,0
86fb87f1a65a17e7a86fe71b06d57767b0b3ea3b,Bugzilla/Migrate.pm,1,1,1232,0,0
86fb87f1a65a17e7a86fe71b06d57767b0b3ea3b,Bugzilla/Migrate/Gnats.pm,1,1,723,0,0
86fb87f1a65a17e7a86fe71b06d57767b0b3ea3b,Bugzilla/Milestone.pm,1,1,393,0,0
90d86a9744883ccc120a0a955ffade72990e1505,template/en/default/global/user-error.html.tmpl,8,9,2101,0,0
90d86a9744883ccc120a0a955ffade72990e1505,template/en/default/list/list.html.tmpl,3,3,349,0,0
90d86a9744883ccc120a0a955ffade72990e1505,template/en/default/pages/linked.html.tmpl,2,4,41,0,0
90d86a9744883ccc120a0a955ffade72990e1505,template/en/default/reports/keywords.html.tmpl,2,2,92,0,0
90d86a9744883ccc120a0a955ffade72990e1505,template/en/default/request/queue.html.tmpl,8,10,226,0,0
90d86a9744883ccc120a0a955ffade72990e1505,userprefs.cgi,4,4,645,0,0
90d86a9744883ccc120a0a955ffade72990e1505,xt/extensions/QA/Extension.pm,2,2,75,0,0
86fb87f1a65a17e7a86fe71b06d57767b0b3ea3b,Bugzilla/Object.pm,1,1,1577,0,0
86fb87f1a65a17e7a86fe71b06d57767b0b3ea3b,Bugzilla/Product.pm,1,1,1090,0,0
86fb87f1a65a17e7a86fe71b06d57767b0b3ea3b,Bugzilla/RNG.pm,1,1,235,0,0
86fb87f1a65a17e7a86fe71b06d57767b0b3ea3b,Bugzilla/Report.pm,1,1,151,0,0
8b0d558c0a41a25eb4b8047fb20d760cb2dc22dd,Bugzilla/Template.pm,4,3,1396,0,0
acf611b178afd1bdeed8383a9647bc73a4e10d05,Bugzilla/DB/Schema.pm,28,6,3204,0,0
acf611b178afd1bdeed8383a9647bc73a4e10d05,Bugzilla/DB/Schema/Oracle.pm,8,2,544,0,0
36253a7195fe34b4989ded4be78c1b62ae5b66fa,Bugzilla/Template.pm,4,3,1169,0,0
86fb87f1a65a17e7a86fe71b06d57767b0b3ea3b,Bugzilla/Search.pm,14,15,3630,0,0
86fb87f1a65a17e7a86fe71b06d57767b0b3ea3b,Bugzilla/Search/Clause.pm,1,1,161,0,0
86fb87f1a65a17e7a86fe71b06d57767b0b3ea3b,Bugzilla/Search/ClauseGroup.pm,1,1,112,0,0
86fb87f1a65a17e7a86fe71b06d57767b0b3ea3b,Bugzilla/Search/Condition.pm,1,1,104,0,0
0b25c5c2c1c95874a50f6163649daa5e068aaf81,Bugzilla/API/Server.pm,1,5,657,0,0
86fb87f1a65a17e7a86fe71b06d57767b0b3ea3b,Bugzilla/Search/Quicksearch.pm,2,2,699,0,0
86fb87f1a65a17e7a86fe71b06d57767b0b3ea3b,Bugzilla/Search/Recent.pm,1,1,191,0,0
86fb87f1a65a17e7a86fe71b06d57767b0b3ea3b,Bugzilla/Search/Saved.pm,1,1,408,0,0
86fb87f1a65a17e7a86fe71b06d57767b0b3ea3b,Bugzilla/Sender/Transport/Sendmail.pm,1,1,96,0,0
86fb87f1a65a17e7a86fe71b06d57767b0b3ea3b,Bugzilla/Series.pm,1,1,300,0,0
86fb87f1a65a17e7a86fe71b06d57767b0b3ea3b,Bugzilla/Status.pm,1,1,335,0,0
86fb87f1a65a17e7a86fe71b06d57767b0b3ea3b,Bugzilla/Template.pm,4,6,1393,0,0
86fb87f1a65a17e7a86fe71b06d57767b0b3ea3b,Bugzilla/Template/Context.pm,1,1,115,0,0
86fb87f1a65a17e7a86fe71b06d57767b0b3ea3b,Bugzilla/Template/Plugin/Bugzilla.pm,1,1,51,0,0
86fb87f1a65a17e7a86fe71b06d57767b0b3ea3b,Bugzilla/Template/Plugin/Hook.pm,1,1,153,0,0
86fb87f1a65a17e7a86fe71b06d57767b0b3ea3b,Bugzilla/Token.pm,1,1,716,0,0
86fb87f1a65a17e7a86fe71b06d57767b0b3ea3b,Bugzilla/Update.pm,1,1,203,0,0
c3b2af3a094fe881a8cd2ab2a01c694ea622e95b,taskgraph.json,42,6,263,0,0
ee24e1e4d502dcf14d4de05748d503eab5ba2998,taskgraph.json,42,6,263,0,0
64df9b75f1691629a6b7ad234d513d905dba2b2a,Bugzilla/Auth/Login/Cookie.pm,6,9,151,0,0
6c705e8c42e723e39037037ddd4617b072143eb5,taskgraph.json,42,6,263,0,0
86fb87f1a65a17e7a86fe71b06d57767b0b3ea3b,Bugzilla/User.pm,2,2,3320,0,0
86fb87f1a65a17e7a86fe71b06d57767b0b3ea3b,Bugzilla/User/APIKey.pm,1,1,156,0,0
86fb87f1a65a17e7a86fe71b06d57767b0b3ea3b,Bugzilla/User/Setting.pm,1,1,442,0,0
86fb87f1a65a17e7a86fe71b06d57767b0b3ea3b,Bugzilla/User/Setting/Lang.pm,1,1,50,0,0
86fb87f1a65a17e7a86fe71b06d57767b0b3ea3b,Bugzilla/User/Setting/Skin.pm,1,1,68,0,0
86fb87f1a65a17e7a86fe71b06d57767b0b3ea3b,Bugzilla/User/Setting/Timezone.pm,1,1,62,0,0
86fb87f1a65a17e7a86fe71b06d57767b0b3ea3b,Bugzilla/UserAgent.pm,1,1,244,0,0
86fb87f1a65a17e7a86fe71b06d57767b0b3ea3b,Bugzilla/Util.pm,5,5,1272,0,0
86fb87f1a65a17e7a86fe71b06d57767b0b3ea3b,Bugzilla/Version.pm,1,1,366,0,0
86fb87f1a65a17e7a86fe71b06d57767b0b3ea3b,Bugzilla/WebService.pm,1,1,414,0,0
9907500cd61c6711b2a3150e8024f1f0b70dbbfd,taskgraph.json,42,6,263,0,0
3891b63a1eb52076337885487f251a10580a4a85,Bugzilla/API/1_0/Resource/Bug.pm,8,13,4921,0,0
3891b63a1eb52076337885487f251a10580a4a85,Bugzilla/API/1_0/Resource/Bugzilla.pm,2,2,544,0,0
3891b63a1eb52076337885487f251a10580a4a85,Bugzilla/API/1_0/Resource/Group.pm,5,5,637,0,0
240e77d0bb966707fe63e21e25eea02998b8c4a0,Bugzilla/Auth/Login/Cookie.pm,6,9,151,0,0
3891b63a1eb52076337885487f251a10580a4a85,Bugzilla/API/1_0/Resource/Product.pm,2,2,1008,0,0
3891b63a1eb52076337885487f251a10580a4a85,Bugzilla/API/1_0/Resource/User.pm,23,11,1165,0,0
3891b63a1eb52076337885487f251a10580a4a85,Bugzilla/API/1_0/Util.pm,25,12,559,0,0
3891b63a1eb52076337885487f251a10580a4a85,Bugzilla/Auth.pm,12,0,558,0,0
3891b63a1eb52076337885487f251a10580a4a85,Bugzilla/Auth/Verify.pm,30,24,257,0,0
3891b63a1eb52076337885487f251a10580a4a85,Bugzilla/Auth/Verify/LDAP.pm,4,6,181,0,0
3891b63a1eb52076337885487f251a10580a4a85,Bugzilla/Auth/Verify/RADIUS.pm,3,1,58,0,0
3891b63a1eb52076337885487f251a10580a4a85,Bugzilla/Config.pm,34,5,426,0,0
3891b63a1eb52076337885487f251a10580a4a85,Bugzilla/Config/Auth.pm,4,9,129,0,0
3891b63a1eb52076337885487f251a10580a4a85,Bugzilla/Config/BugChange.pm,2,1,87,0,0
3891b63a1eb52076337885487f251a10580a4a85,Bugzilla/Config/Common.pm,39,8,550,0,0
74f69103f237fd900cb86fb23dc8e7350ce07364,xt/config/checksetup_answers.txt,1,0,27,0,0
e750d63ca711df04038af5b1f42f64beda97a676,Bugzilla/DB/Schema.pm,28,6,3201,0,0
e750d63ca711df04038af5b1f42f64beda97a676,Bugzilla/DB/Schema/Oracle.pm,8,2,544,0,0
f9530b742969b6a1cdb3f28bc83e0de480ee9664,docs/en/rst/installing/apache.rst,51,4,193,0,0
0aa70b1dc2e91c46026037991322ccf8c58d8b69,Bugzilla/API/Server.pm,1,5,657,0,0
50f3290c507e1a9a1fd796d84c00149f28f47b01,xt/config/checksetup_answers.txt,1,0,27,0,0
31317bc348532126d299bd89370b0e51e5831f31,checksetup.pl,28,1,544,0,0
3891b63a1eb52076337885487f251a10580a4a85,Bugzilla/DB/Schema.pm,4,1,3182,0,0
3891b63a1eb52076337885487f251a10580a4a85,Bugzilla/FlagType.pm,2,2,779,0,0
e62fafc3d563080896c98c8d6eb69f78eea9b1cc,docs/en/rst/installing/apache.rst,51,4,193,0,0
3891b63a1eb52076337885487f251a10580a4a85,Bugzilla/Group.pm,3,3,714,0,0
fc1a89ae1e80027493cf1a54cd345169ad5a4548,checksetup.pl,2,2,544,0,0
3891b63a1eb52076337885487f251a10580a4a85,Bugzilla/Hook.pm,6,2,1846,0,0
3891b63a1eb52076337885487f251a10580a4a85,Bugzilla/Install.pm,27,6,544,0,0
4421d2e63809001d58de4cce5060452ec5540161,checksetup.pl,2,2,544,0,0
86fb87f1a65a17e7a86fe71b06d57767b0b3ea3b,Bugzilla/WebService/Bug.pm,2,2,4837,0,0
86fb87f1a65a17e7a86fe71b06d57767b0b3ea3b,Bugzilla/WebService/BugUserLastVisit.pm,1,1,204,0,0
86fb87f1a65a17e7a86fe71b06d57767b0b3ea3b,Bugzilla/WebService/Bugzilla.pm,1,1,506,0,0
86fb87f1a65a17e7a86fe71b06d57767b0b3ea3b,Bugzilla/WebService/Classification.pm,1,1,214,0,0
86fb87f1a65a17e7a86fe71b06d57767b0b3ea3b,Bugzilla/WebService/Component.pm,1,1,587,0,0
86fb87f1a65a17e7a86fe71b06d57767b0b3ea3b,Bugzilla/WebService/Constants.pm,1,1,342,0,0
86fb87f1a65a17e7a86fe71b06d57767b0b3ea3b,Bugzilla/WebService/FlagType.pm,1,1,831,0,0
86fb87f1a65a17e7a86fe71b06d57767b0b3ea3b,Bugzilla/WebService/Group.pm,1,1,607,0,0
86fb87f1a65a17e7a86fe71b06d57767b0b3ea3b,Bugzilla/WebService/Product.pm,1,1,991,0,0
86fb87f1a65a17e7a86fe71b06d57767b0b3ea3b,Bugzilla/WebService/Server.pm,1,1,134,0,0
86fb87f1a65a17e7a86fe71b06d57767b0b3ea3b,Bugzilla/WebService/Server/JSONRPC.pm,1,1,634,0,0
86fb87f1a65a17e7a86fe71b06d57767b0b3ea3b,Bugzilla/WebService/Server/XMLRPC.pm,4,4,466,0,0
516ac2aed77eb1a6f8f06320ecf502a4dd6a44ed,Bugzilla.pm,2,0,1135,0,0
86fb87f1a65a17e7a86fe71b06d57767b0b3ea3b,Bugzilla/WebService/User.pm,1,1,1116,0,0
86fb87f1a65a17e7a86fe71b06d57767b0b3ea3b,Bugzilla/WebService/Util.pm,1,1,380,0,0
86fb87f1a65a17e7a86fe71b06d57767b0b3ea3b,Bugzilla/Whine.pm,1,1,122,0,0
86fb87f1a65a17e7a86fe71b06d57767b0b3ea3b,Bugzilla/Whine/Query.pm,1,1,134,0,0
86fb87f1a65a17e7a86fe71b06d57767b0b3ea3b,Bugzilla/Whine/Schedule.pm,1,1,168,0,0
86fb87f1a65a17e7a86fe71b06d57767b0b3ea3b,Makefile.PL,3,2,260,0,0
86fb87f1a65a17e7a86fe71b06d57767b0b3ea3b,admin.cgi,1,1,30,0,0
86fb87f1a65a17e7a86fe71b06d57767b0b3ea3b,app.psgi,1,1,76,0,0
86fb87f1a65a17e7a86fe71b06d57767b0b3ea3b,attachment.cgi,1,1,839,0,0
86fb87f1a65a17e7a86fe71b06d57767b0b3ea3b,auth.cgi,1,1,134,0,0
86fb87f1a65a17e7a86fe71b06d57767b0b3ea3b,buglist.cgi,1,1,1131,0,0
86fb87f1a65a17e7a86fe71b06d57767b0b3ea3b,chart.cgi,2,2,358,0,0
0d8e62365e849460582afe52f7ae0b0554cf5f19,Bugzilla.pm,2,0,1135,0,0
86fb87f1a65a17e7a86fe71b06d57767b0b3ea3b,checksetup.pl,1,1,507,0,0
86fb87f1a65a17e7a86fe71b06d57767b0b3ea3b,clean-bug-user-last-visit.pl,1,1,39,0,0
86fb87f1a65a17e7a86fe71b06d57767b0b3ea3b,colchange.cgi,1,1,188,0,0
86fb87f1a65a17e7a86fe71b06d57767b0b3ea3b,collectstats.pl,1,1,524,0,0
86fb87f1a65a17e7a86fe71b06d57767b0b3ea3b,config.cgi,1,1,157,0,0
86fb87f1a65a17e7a86fe71b06d57767b0b3ea3b,contrib/Bugzilla.pm,1,1,51,0,0
86fb87f1a65a17e7a86fe71b06d57767b0b3ea3b,contrib/bz_webservice_demo.pl,1,1,425,0,0
86fb87f1a65a17e7a86fe71b06d57767b0b3ea3b,contrib/bzdbcopy.pl,1,1,255,0,0
86fb87f1a65a17e7a86fe71b06d57767b0b3ea3b,contrib/convert-workflow.pl,1,1,170,0,0
86fb87f1a65a17e7a86fe71b06d57767b0b3ea3b,contrib/extension-convert.pl,1,1,297,0,0
86fb87f1a65a17e7a86fe71b06d57767b0b3ea3b,contrib/fixperms.pl,1,1,18,0,0
86fb87f1a65a17e7a86fe71b06d57767b0b3ea3b,contrib/merge-users.pl,1,1,252,0,0
86fb87f1a65a17e7a86fe71b06d57767b0b3ea3b,contrib/mysqld-watcher.pl,1,1,105,0,0
86fb87f1a65a17e7a86fe71b06d57767b0b3ea3b,contrib/recode.pl,1,1,323,0,0
86fb87f1a65a17e7a86fe71b06d57767b0b3ea3b,contrib/replyrc,1,1,31,0,0
86fb87f1a65a17e7a86fe71b06d57767b0b3ea3b,contrib/sendbugmail.pl,1,1,98,0,0
86fb87f1a65a17e7a86fe71b06d57767b0b3ea3b,contrib/sendunsentbugmail.pl,1,1,47,0,0
86fb87f1a65a17e7a86fe71b06d57767b0b3ea3b,contrib/syncLDAP.pl,1,1,279,0,0
86fb87f1a65a17e7a86fe71b06d57767b0b3ea3b,createaccount.cgi,1,1,56,0,0
86fb87f1a65a17e7a86fe71b06d57767b0b3ea3b,describecomponents.cgi,1,1,77,0,0
86fb87f1a65a17e7a86fe71b06d57767b0b3ea3b,describekeywords.cgi,1,1,36,0,0
86fb87f1a65a17e7a86fe71b06d57767b0b3ea3b,docs/en/rst/conf.py,2,2,431,0,0
86fb87f1a65a17e7a86fe71b06d57767b0b3ea3b,docs/lib/Pod/Simple/HTML/Bugzilla.pm,1,1,69,0,0
86fb87f1a65a17e7a86fe71b06d57767b0b3ea3b,docs/lib/Pod/Simple/HTMLBatch/Bugzilla.pm,1,1,111,0,0
86fb87f1a65a17e7a86fe71b06d57767b0b3ea3b,docs/makedocs.pl,1,1,138,0,0
86fb87f1a65a17e7a86fe71b06d57767b0b3ea3b,duplicates.cgi,1,1,250,0,0
86fb87f1a65a17e7a86fe71b06d57767b0b3ea3b,editclassifications.cgi,1,1,236,0,0
86fb87f1a65a17e7a86fe71b06d57767b0b3ea3b,editcomponents.cgi,1,1,246,0,0
86fb87f1a65a17e7a86fe71b06d57767b0b3ea3b,editfields.cgi,1,1,172,0,0
86fb87f1a65a17e7a86fe71b06d57767b0b3ea3b,editflagtypes.cgi,1,1,546,0,0
86fb87f1a65a17e7a86fe71b06d57767b0b3ea3b,editgroups.cgi,1,1,439,0,0
86fb87f1a65a17e7a86fe71b06d57767b0b3ea3b,editkeywords.cgi,1,1,158,0,0
86fb87f1a65a17e7a86fe71b06d57767b0b3ea3b,editmilestones.cgi,1,1,222,0,0
86fb87f1a65a17e7a86fe71b06d57767b0b3ea3b,editparams.cgi,1,1,155,0,0
86fb87f1a65a17e7a86fe71b06d57767b0b3ea3b,editproducts.cgi,2,2,431,0,0
86fb87f1a65a17e7a86fe71b06d57767b0b3ea3b,editsettings.cgi,1,1,68,0,0
86fb87f1a65a17e7a86fe71b06d57767b0b3ea3b,editusers.cgi,1,1,738,0,0
86fb87f1a65a17e7a86fe71b06d57767b0b3ea3b,editvalues.cgi,1,1,192,0,0
86fb87f1a65a17e7a86fe71b06d57767b0b3ea3b,editversions.cgi,1,1,214,0,0
86fb87f1a65a17e7a86fe71b06d57767b0b3ea3b,editwhines.cgi,1,1,404,0,0
86fb87f1a65a17e7a86fe71b06d57767b0b3ea3b,editworkflow.cgi,1,1,141,0,0
86fb87f1a65a17e7a86fe71b06d57767b0b3ea3b,email_in.pl,1,1,675,0,0
86fb87f1a65a17e7a86fe71b06d57767b0b3ea3b,enter_bug.cgi,1,1,364,0,0
86fb87f1a65a17e7a86fe71b06d57767b0b3ea3b,extensions/BmpConvert/Config.pm,1,1,24,0,0
86fb87f1a65a17e7a86fe71b06d57767b0b3ea3b,extensions/BmpConvert/Extension.pm,1,1,47,0,0
86fb87f1a65a17e7a86fe71b06d57767b0b3ea3b,extensions/Example/API/1_0/Resource/Example.pm,1,1,60,0,0
86fb87f1a65a17e7a86fe71b06d57767b0b3ea3b,extensions/Example/Config.pm,1,1,41,0,0
516ac2aed77eb1a6f8f06320ecf502a4dd6a44ed,Bugzilla/DB/Schema.pm,2,0,3206,0,0
86fb87f1a65a17e7a86fe71b06d57767b0b3ea3b,extensions/Example/Extension.pm,2,8,1092,0,0
86fb87f1a65a17e7a86fe71b06d57767b0b3ea3b,extensions/Example/lib/Auth/Login.pm,1,1,24,0,0
86fb87f1a65a17e7a86fe71b06d57767b0b3ea3b,extensions/Example/lib/Auth/Verify.pm,1,1,23,0,0
86fb87f1a65a17e7a86fe71b06d57767b0b3ea3b,extensions/Example/lib/Config.pm,1,1,32,0,0
86fb87f1a65a17e7a86fe71b06d57767b0b3ea3b,extensions/Example/lib/Migrate/ImportBugs.pm,5,1,107,0,0
86fb87f1a65a17e7a86fe71b06d57767b0b3ea3b,extensions/Example/lib/Util.pm,1,1,18,0,0
86fb87f1a65a17e7a86fe71b06d57767b0b3ea3b,extensions/Example/lib/WebService.pm,1,1,27,0,0
86fb87f1a65a17e7a86fe71b06d57767b0b3ea3b,extensions/MoreBugUrl/Config.pm,1,1,23,0,0
86fb87f1a65a17e7a86fe71b06d57767b0b3ea3b,extensions/MoreBugUrl/Extension.pm,1,1,55,0,0
86fb87f1a65a17e7a86fe71b06d57767b0b3ea3b,extensions/MoreBugUrl/lib/BitBucket.pm,1,1,42,0,0
86fb87f1a65a17e7a86fe71b06d57767b0b3ea3b,extensions/MoreBugUrl/lib/GetSatisfaction.pm,1,1,42,0,0
86fb87f1a65a17e7a86fe71b06d57767b0b3ea3b,extensions/MoreBugUrl/lib/PHP.pm,1,1,45,0,0
86fb87f1a65a17e7a86fe71b06d57767b0b3ea3b,extensions/MoreBugUrl/lib/Phabricator.pm,1,1,42,0,0
86fb87f1a65a17e7a86fe71b06d57767b0b3ea3b,extensions/MoreBugUrl/lib/RT.pm,1,1,42,0,0
86fb87f1a65a17e7a86fe71b06d57767b0b3ea3b,extensions/MoreBugUrl/lib/Redmine.pm,1,1,42,0,0
86fb87f1a65a17e7a86fe71b06d57767b0b3ea3b,extensions/MoreBugUrl/lib/ReviewBoard.pm,1,1,47,0,0
